,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
PAG1,258.6608418996338,0.8353184606794638,0.19941891456724484,4.188762447595166,2.8047981098428428e-05,0.002273055134851804
KDM4C,228.25368030898352,-0.5734250208830839,0.13703087989005544,-4.184640873233555,2.8561727994750714e-05,0.0023026968269343065
LYN,399.7743353699043,0.991651310012209,0.23705212017371632,4.183262774808798,2.8735492102077896e-05,0.002304764211898619
MFSD6,442.12930723869346,-0.46240390716251417,0.11065938583302463,-4.178623473116337,2.932787614127387e-05,0.0023402141167088277
PDPN,503.333412043427,1.1147673357171415,0.26701721139449885,4.174889438382129,2.9813080840053663e-05,0.0023667935605675254
LAIR1,357.2844520480288,1.1832378861833213,0.2836616710525308,4.171299850955893,3.0286701087186926e-05,0.0023921881670894854
PSMB8,423.0476488871287,0.8794040708810839,0.21106963578681248,4.166416773321729,3.094247845233218e-05,0.0024316412359509532
CHIT1,57.82877495152514,3.2165482365615556,0.7722770970627524,4.165018293039178,3.113276011116384e-05,0.002434300237837735
CCND2,742.4603997460484,0.5868558730009477,0.14111361427484453,4.158747375415803,3.19997560392655e-05,0.0024895810198548554
MAN2A2,665.9140941137186,-0.408604599299166,0.09839596594672519,-4.152656009499394,3.28638559724108e-05,0.0025400687156155984
IFT88,388.83944843208246,-0.5048458007102414,0.12159443939489874,-4.151882300066933,3.297518512560096e-05,0.0025400687156155984
SYTL3,85.5819425909511,1.6353768229575456,0.3954700334202263,4.135273686387749,3.545318547312754e-05,0.002717495398826919
CCL28,101.77466367992544,-0.763043116516499,0.18468494130799573,-4.131593572883594,3.6025698272501854e-05,0.0027478424760790632
RGMA,1394.9640504295082,0.8751707688089668,0.21225869578831094,4.12313269691334,3.7375423777224026e-05,0.002836885824261492
CHI3L1,1387.4324883309139,2.0575217755399655,0.49984971505899745,4.116280781108609,3.85035202279639e-05,0.002908324149257855
CD63,2391.556965743969,0.7529104067581771,0.1831190296944519,4.111590193626876,3.9294331261749416e-05,0.002911522830632481
P4HB,368.63302346443277,0.5529191167175894,0.13441661218126902,4.11347308747779,3.897504975355332e-05,0.002911522830632481
ELK1,149.4622169510995,0.7048686042244086,0.1714232949690679,4.111860085011182,3.924841397050581e-05,0.002911522830632481
SLC38A3,188.95187778541776,-0.6623803088538359,0.1610678275235418,-4.112430887273387,3.9151469655501926e-05,0.002911522830632481
SHROOM4,185.8660207962808,-0.7012825446799191,0.17060832790206526,-4.1104824911154285,3.9483322031183717e-05,0.0029116610938635956
PTPRO,104.53663002061845,0.9191104650830848,0.223697356654036,4.108722958691707,3.978529940157691e-05,0.002920090842870456
TSHR,20.454679427708367,-1.4190223646857776,0.34562237283472497,-4.1057017028360825,4.030893774780002e-05,0.0029308741652138708
PLEKHM1,90.40976396727103,0.8667979649530214,0.21107207756759003,4.106644398169878,4.01448536477038e-05,0.0029308741652138708
TMTC2,685.1857499973082,-0.44015762227291466,0.1073047837790876,-4.101938485604554,4.097032075512649e-05,0.0029651078648826427
RASGRF2,429.68649664485173,-0.620551752469091,0.15149996986236622,-4.096051986233701,4.202555972728823e-05,0.003019591748328807
FRMPD3,82.48903784187108,0.852363053599962,0.20821357465684254,4.093695884164826,4.245510844662777e-05,0.003019591748328807
RAD54L,30.054434858144674,-1.3738576658985326,0.3356230656072594,-4.093454254738851,4.249939542956355e-05,0.003019591748328807
GPBP1L1,651.8970789333006,-0.38107699805383016,0.09305366829311007,-4.095238855640536,4.217333613633281e-05,0.003019591748328807
GPD2,708.2005483805178,0.38977353945430576,0.09527370405068497,4.091092535322747,4.293457642020551e-05,0.0030366454959018085
ULK2,748.435582787317,-0.5029491977618541,0.12303128581608949,-4.087978065300206,4.3514928570390315e-05,0.003063766011562323
SPOCD1,36.26320766586141,1.4456608588592625,0.3537351902719542,4.086844901542953,4.372792326001972e-05,0.003064894080747328
CFD,116.48077899365579,1.3660545710668974,0.334356477511993,4.085623168517496,4.3958673577790585e-05,0.003067250945607271
