Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Uptake And Function Of Anthrax Toxins R-HSA-5210891,0.5055710054392641,1.1070867677816383,0.32783505154639175,0.5364981608670293,1.0,5/11,23.69%,FURIN;MAP2K3;MAP2K1;PDCD6IP;CALM1
prerank,Acyl Chain Remodeling Of CL R-HSA-1482798,-0.6158723445865542,-1.1065018258190515,0.3843058350100604,0.7535311512641275,1.0,3/5,12.24%,LCLAT1;PLA2G6;PLA2G4A
prerank,Attachment And Entry R-HSA-9678110,0.6022842784006915,1.1057794848070475,0.38223938223938225,0.5384169982952509,1.0,2/5,13.69%,CTSL;VCP
prerank,Integrin Signaling R-HSA-354192,0.41857141779037893,1.105201905988674,0.3156934306569343,0.5388670276075153,1.0,8/26,16.55%,ITGB3;SHC1;SYK;GRB2;APBB1IP;TLN1;CSK;CRK
prerank,Phospholipase C-mediated Cascade: FGFR1 R-HSA-5654219,-0.46027483059445795,-1.1050082185204677,0.3199195171026157,0.7552033509090275,1.0,8/16,35.09%,FGF3;FGF10;FGFR1;FGF1;FGF17;FGF9;FGF22;FGF8
prerank,COPI-independent Golgi-to-ER Retrograde Traffic R-HSA-6811436,-0.3870420370614047,-1.1049123568899413,0.3031578947368421,0.7524854733413818,1.0,12/34,19.16%,DYNLL1;DYNC1I1;PLA2G6;AGPAT3;DCTN1;RAB6A;PLA2G4A;DYNC1LI2;DYNLL2;ACTR10;DCTN3;PAFAH1B2
prerank,FGFRL1 Modulation Of FGFR1 Signaling R-HSA-5658623,-0.47653915510843736,-1.104872547482605,0.33595284872298625,0.7496828811949421,1.0,3/13,14.84%,FGF18;FGF3;FGF10
prerank,Diseases Associated With N-glycosylation Of Proteins R-HSA-3781860,0.44483525150478653,1.104417781249612,0.32136105860113423,0.5397332348301609,1.0,6/20,17.18%,CTSA;GLB1;DPAGT1;ALG8;MOGS;B4GALT1
prerank,WNT5A-dependent Internalization Of FZD4 R-HSA-5099900,0.47475439184356133,1.104417361302356,0.35260115606936415,0.5389584527439394,1.0,5/15,11.81%,ARRB2;PRKCG;AP2S1;AP2A2;AP2B1
prerank,PCNA-Dependent Long Patch Base Excision Repair R-HSA-5651801,0.4401422080245318,1.1038326350055625,0.3176229508196721,0.5394455819492369,1.0,7/21,24.15%,LRIG1;RFC2;POLD1;POLR1A;POLG2;POLE2;POLD3
prerank,SHC1 Events In ERBB2 Signaling R-HSA-1250196,-0.42636929728622186,-1.1034368942248272,0.33608247422680415,0.7509148565851607,1.0,9/21,15.14%,EGFR;NRG1;ERBB3;NRG2;NRG4;HRAS;PRKCA;NRAS;HBEGF
prerank,PIP3 Activates AKT Signaling R-HSA-1257604,0.2926724097495492,1.1031070230921707,0.2135593220338983,0.5401048137263939,1.0,56/260,16.35%,IRS2;AREG;CDKN1A;IL1RAP;RAC2;PHC2;PPARG;PIK3AP1;PSMB8;MYD88;IRAK1;PSMB6;UBC;MAPKAP1;FYN;PSME2;IL1RL1;VAV1;TP53;LAMTOR2;RNMT;PSME1;PML;GRB2;RRAGA;CHUK;SNAI2;PSMA4;TRIB3;CD86;PRR5;HDAC7;PSMA1;PSME3;RCOR1;MTOR;LAMTOR5;GATAD2A;CNOT6L;VAPA;RRAGD;PPP2R5C;BTC;GDNF;TRAF6;PPP2CA;EGF;IER3;PSMA3;PSMB2;PSME4;EED;CHD3;TNKS2;RRAGC;MAPK1
prerank,RAF Activation R-HSA-5673000,0.39511069634362106,1.1030774541516464,0.301556420233463,0.5393833610738922,1.0,14/31,23.69%,CAMK2D;PPP1CB;RNASE3;SHOC2;PPP1CC;PPP2R5C;MAP2K1;PPP2CA;YWHAB;JAK2;MRAS;PPP2R5A;SRC;CALM1
prerank,G1/S-Specific Transcription R-HSA-69205,0.40184216151763674,1.1026972283174787,0.30943396226415093,0.53932895654113,1.0,6/29,16.98%,E2F4;TK1;FBXO5;CDK1;SLC25A15;E2F5
prerank,Ion Channel Transport R-HSA-983712,-0.29618981277620726,-1.101666169144132,0.22271714922049,0.753032990081578,1.0,36/172,14.94%,TTYH1;ATP10B;FXYD7;TPCN1;NALCN;CAMK2G;TRPM6;CLCN2;WNK4;ATP6V1G2;ASIC3;TTYH2;ATP1B1;FXYD4;TRPV6;SCNN1A;SCNN1D;TRPC6;SGK3;ANO1;MCOLN2;ATP6V0E2;TRPC1;ATP13A4;PLN;ATP2C2;WNK2;TRPV5;CLCA4;ASIC1;BSND;RYR3;ANO2;CLCN3;FXYD1;RYR1
prerank,PTK6 Regulates RTKs And Their Effectors AKT1 And DOK1 R-HSA-8849469,0.5442289594438284,1.1014457796946988,0.37142857142857144,0.5411192460625602,1.0,3/8,22.49%,UBC;DOK1;AKT1
prerank,NOTCH4 Intracellular Domain Regulates Transcription R-HSA-9013695,-0.43861901775554396,-1.1012561600505604,0.3248407643312102,0.7513759128776634,1.0,6/18,19.07%,NOTCH1;HEY2;HES5;FLT4;EP300;ACTA2
prerank,MET Receptor Activation R-HSA-6806942,0.5859189560686391,1.1011236078364148,0.36811023622047245,0.5410050170035184,1.0,1/6,6.14%,RNMT
