,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
MAP3K4,33.71122642486423,-0.8027623023490676,0.2071850516882507,-3.8746149676713943,0.00010679341684647721,0.008354087105640088
PYGL,48.91737258509703,0.8233408560380124,0.21272682282903432,3.870413919074608,0.00010865071777796338,0.008391821415122815
ATP8B2,31.607857544502753,-1.1235793989631633,0.2906843662253975,-3.8652900861270827,0.00011095724360621664,0.008519558239952622
DBI,491.79676449726657,0.7375075057243972,0.1910380258522555,3.8605272559441595,0.00011314261863715703,0.008636553222636319
CNTNAP1,60.24146208314488,0.998392258038031,0.25881543890911435,3.8575452154097594,0.00011453149708424057,0.008691742043259256
TMEM179,31.04959522358566,-1.459711616563377,0.37973756148426074,-3.844001132934749,0.00012104444599016123,0.009028532305768997
PYCARD,20.786132301360016,1.1087891398537943,0.2883835598083125,3.8448417121655702,0.00012063027972095643,0.009028532305768997
PLEKHH2,15.146677087796395,-1.3663940867757423,0.3553178375190225,-3.845554437448106,0.00012028015615104925,0.009028532305768997
STK32B,6.836790277674623,1.5209251195294111,0.39618403148746245,3.8389359455481786,0.00012356865940883112,0.00911266503538685
TPP1,190.40195347404438,0.46129990021194617,0.12014339606683538,3.839577665636541,0.00012324613785692185,0.00911266503538685
DOCK9,86.13322879678942,-0.7037458744793554,0.1834686742225045,-3.835782198032764,0.00012516529510345748,0.009127277078130897
